index,kendall,pearson,spearman
99,nan,nan,nan
140,nan,nan,nan
146,0.3130032180229999,0.32163376045133857,0.32298759674996963
153,0.10425720702853739,0.09284766908852596,0.10758287072798382
87,0.30151134457776363,0.3015113445777636,0.3015113445777637
47,0.2156862745098039,0.21568627450980388,0.2156862745098039
19,0.4945809857653046,0.5227205022150236,0.5233354241666224
115,0.03151267458316272,0.029867384554474942,0.03203055891843076
73,0.5941759110223066,0.5956833971812704,0.6066737176044031
29,0.6666666666666666,0.6666666666666667,0.6666666666666667
31,0.5148316283063689,0.5833333333333334,0.5257996871478574
110,0.2728525781658746,0.2795084971874737,0.2795084971874737
61,0.5770175983068111,0.5976143046671969,0.5976143046671968
130,nan,nan,nan
23,-0.19245008972987523,-0.1924500897298753,-0.19245008972987526
89,0.5108910520108026,0.5211811380624132,0.550138967260132
64,0.27216552697590873,0.27216552697590873,0.2721655269759087
8,0.6382847385042254,0.6382847385042254,0.6382847385042254
36,0.2974089582579658,0.28446279355845633,0.30109344923545023
11,0.06052275326688024,0.060522753266880225,0.06052275326688024
25,-0.15899968200095402,-0.196116135138184,-0.16222142113076254
3,0.8660254037844386,0.8660254037844387,0.8660254037844387
72,-0.10206207261596577,-0.10206207261596573,-0.10206207261596577
66,0.5457051563317492,0.5590169943749473,0.5590169943749475
128,0.3082573996425538,0.3082573996425537,0.30825739964255383
100,-0.1164681928033949,-0.10696563746013953,-0.11888261880332252
84,nan,nan,nan
131,nan,nan,nan
159,0.14800069461822346,0.1725163898355886,0.15114088543958576
77,-0.08830215713766958,-0.0764719112901873,-0.09140141618451363
137,nan,nan,nan
71,0.3553711577967667,0.34299717028501764,0.36273812505500586
120,nan,nan,nan
56,nan,nan,nan
117,0.4240416714231922,0.4631014536777445,0.4392720530032388
78,0.0,-0.02491450309173123,0.0
80,0.746003846592251,0.6187983455093131,0.7882634225314346
150,0.595879571531124,0.5402615627001986,0.6438568221623566
149,-0.08992359739952711,-0.08522864845907047,-0.09140141618451363
155,-0.19423455154881755,-0.1543260332918671,-0.20121090914638343
33,-0.10482848367219183,-0.10482848367219182,-0.10482848367219186
134,nan,nan,nan
18,0.08639579781058926,0.09553254290337605,0.08781564017277947
109,0.14590811492573924,0.14030902014120525,0.14886458551295736
95,0.42057911556903327,0.372677996249965,0.42749098003548086
14,0.2156862745098039,0.21568627450980393,0.2156862745098039
21,0.47028337014045946,0.4997429966419769,0.4803023654629545
4,0.7385489458759965,0.7385489458759961,0.7385489458759964
139,0.0,0.0,0.0
124,0.0,0.0,0.0
69,0.5384615384615384,0.5384615384615383,0.5384615384615385
20,0.30466667388839536,0.3210193687528897,0.31497039417435607
58,0.28097574347450816,0.28097574347450827,0.2809757434745082
162,-0.13245323570650436,-0.1324532357065044,-0.13245323570650436
83,nan,nan,nan
57,0.27216552697590873,0.2721655269759088,0.2721655269759087
156,0.3136280808528075,0.3228732015003789,0.32617228851686864
103,0.45176266575807206,0.4231636330280053,0.46761878495450554
52,0.5461186812727501,0.5461186812727503,0.5461186812727502
82,0.49118485325781325,0.4356594339685273,0.5016491372613081
0,0.32824397594488736,0.3282439759448873,0.3282439759448873
112,0.6364696638165888,0.6285393610547091,0.6493661626966412
132,nan,nan,nan
37,0.1815682598006407,0.18156825980064073,0.18156825980064073
92,0.6944444444444444,0.7035264706814484,0.7145774380937868
116,0.2277674325585509,0.2472139651556561,0.236914566903061
30,nan,nan,nan
86,0.23131050102961254,0.2567762955065478,0.23599744180159618
152,0.49793204431399773,0.5393193716300061,0.5061151391857988
12,0.5212860351426869,0.5570860145311558,0.5379143536399191
125,0.04789131426105757,0.05716619504750293,0.04891159880445185
88,0.42057911556903327,0.37267799624996506,0.42749098003548086
143,0.4948769140309282,0.5121475197315838,0.5143572436330072
133,nan,nan,nan
85,0.15018785229652765,0.15018785229652773,0.15018785229652765
60,0.19245008972987523,0.19245008972987523,0.19245008972987523
24,0.5652507837594801,0.5234545671218748,0.586103876392554
45,nan,nan,nan
123,0.6270444935206126,0.5345224838248488,0.6404031539506061
119,nan,nan,nan
43,0.5459486832355505,0.5819143739626463,0.5651105752037429
67,0.17364554142048416,-0.03419128137749758,0.17966197854387894
15,-0.1764705882352941,-0.17647058823529418,-0.1764705882352941
75,nan,nan,nan
2,0.5333662581926624,0.5345224838248488,0.5441736190811487
118,0.18084003156336975,0.1546720562224365,0.18464379353832192
79,0.43643578047198484,0.43643578047198484,0.43643578047198467
126,nan,nan,nan
105,0.4388122520579759,0.466711064599092,0.4577624327536747
68,0.3333333333333333,0.38490017945975064,0.3450327796711771
135,0.5457051563317492,0.5590169943749475,0.5590169943749475
106,0.5532833351724881,0.5819143739626463,0.5976143046671967
34,0.3799802978286741,0.3799802978286741,0.3799802978286742
49,0.22941573387056174,0.2294157338705618,0.22941573387056174
114,0.0,6.938893903907228e-18,0.0
70,0.031234752377721206,0.1001670844941267,0.03290945898939588
147,0.6575959492214292,0.6741998624632423,0.7184212081070998
97,0.5067241600875503,0.5333523781939054,0.5319039487535212
122,0.34090814512031636,0.3547874375934495,0.3478158137205465
144,0.2713814126211033,0.28446279355845616,0.27668578554642986
62,0.3970119656913164,0.4088381597072995,0.40431954763680616
51,0.5833333333333335,0.5833333333333333,0.5833333333333335
101,0.09851341054817478,0.09851341054817479,0.09851341054817478
102,0.4236592728681617,0.4236592728681617,0.4236592728681617
39,nan,nan,nan
138,0.33835777116598226,0.3057964198313633,0.34553684535947055
17,0.0905082735047771,0.1038815041596666,0.09414308348501885
54,0.0,0.0,0.0
158,0.3648037294303463,0.37582301400141443,0.3707989722784504
141,-0.037037037037037035,-0.0335012605086404,-0.038110796698335295
157,0.5246568378547907,0.5548765995358503,0.5357886949778027
22,0.6666666666666666,0.6666666666666667,0.6666666666666667
154,0.1556467713484371,0.1286239388568816,0.15896269611446853
16,-0.022875450543583878,-0.022875450543583878,-0.022875450543583878
74,0.5726562866782,0.6057764284377493,0.6071940133664049
127,0.1111111111111111,0.11111111111111109,0.1111111111111111
46,0.38041317975041783,0.3912540225287499,0.3980770141575664
98,0.4555958379611995,0.48038446141526137,0.4752708206288037
1,0.21004201260420147,0.21004201260420147,0.2100420126042015
107,0.6342986049928578,0.6270894413356964,0.6476403462742486
163,nan,nan,nan
5,0.30736410247069657,0.31264094565852313,0.3130215852672048
9,0.22278319716975173,0.22821773229381925,0.22821773229381923
59,0.6382847385042254,0.6382847385042254,0.6382847385042254
94,0.3046358979224712,0.33746318557325733,0.3276613544350082
90,0.3010230667762715,0.31465299788568907,0.3131121455425747
44,0.1903774059625536,0.2331262020600784,0.1943239955651817
91,0.037037037037037035,0.03350126050864042,0.038110796698335295
96,0.3184413983604116,0.35772727794810427,0.3246655974146202
42,-0.07647191129018725,-0.07647191129018728,-0.07647191129018725
108,nan,nan,nan
145,nan,nan,nan
142,0.4581354163361446,0.4588314677411235,0.46656806418134955
93,0.07554494477488184,0.08337470009355459,0.07853510780469292
41,nan,nan,nan
48,0.4640077750460818,0.5173137134658177,0.48095478378406503
81,0.2613641051214192,0.2154985579603078,0.27100628528578424
136,0.2666831290963312,0.3286738146666526,0.27208680954057435
55,0.5695898320449772,0.5910393533991187,0.5816750507471109
65,0.4078443640856837,0.3668996928526715,0.41581601764039317
35,0.3504383220252312,0.3504383220252315,0.3504383220252312
121,0.4297471900655251,0.38924947208076144,0.43765731136824043
148,0.8819171036881968,0.881917103688197,0.8819171036881968
6,0.4585572929525297,0.44399618972177596,0.47547427561270694
40,0.7359800721939872,0.7492686492653551,0.7628603560711579
160,-0.04667600280093366,-0.04222003309207489,-0.048029210642807414
63,0.15352206215727943,0.1535220621572794,0.15352206215727943
28,0.6492207662311681,0.7432561251138006,0.6793662204867574
13,0.07455285885407983,0.08675933084521358,0.07855125898384664
27,0.09630868246861535,0.10721125348377955,0.09938079899999067
76,nan,nan,nan
129,nan,nan,nan
26,0.5400818056171052,0.6186026161526821,0.5594800217320017
113,0.14619957418529833,0.15695698526580631,0.15251322731474554
53,nan,nan,nan
10,nan,nan,nan
151,0.2445997952351143,0.24459979523511427,0.2445997952351143
161,0.3127716210856122,0.32496684180984076,0.3227486121839515
104,0.40283323917633485,0.41789748901968615,0.4190110118973444
111,0.30736410247069657,0.2706659809803833,0.3130215852672048
7,0.6882472016116852,0.6882472016116856,0.6882472016116853
